id,key,type,value
1780002307,power,regular,tower
1780002308,power,regular,tower
1780002309,power,regular,tower
1780002310,power,regular,tower
1780002311,power,regular,tower
1780002312,power,regular,tower
1780002313,power,regular,tower
1780002314,power,regular,tower
1780002315,power,regular,tower
1780002316,power,regular,tower
1780002317,power,regular,tower
1780002318,power,regular,tower
1780002319,power,regular,tower
1780002320,power,regular,tower
1780002321,power,regular,tower
1780002333,power,regular,tower
1780002339,power,regular,tower
1780002340,power,regular,tower
1780002347,power,regular,tower
1780002348,power,regular,tower
1780002349,power,regular,tower
1780002354,power,regular,tower
1780002355,power,regular,tower
1780002358,power,regular,tower
1780002364,power,regular,tower
1780002365,power,regular,transformer
1780002365,voltage-low,regular,138000
1780002365,voltage-high,regular,230000
1780002366,power,regular,transformer
1780002366,voltage-low,regular,138000
1780002366,voltage-high,regular,230000
1780002368,power,regular,tower
1780002370,power,regular,tower
1780002372,power,regular,tower
1780002376,power,regular,tower
1780002377,power,regular,tower
1780002378,power,regular,tower
1780002381,power,regular,tower
1780002384,power,regular,tower
1780002385,power,regular,tower
1780002388,power,regular,tower
1780002395,power,regular,tower
1780002398,power,regular,tower
1780002399,power,regular,tower
1780002400,power,regular,tower
1780002403,power,regular,tower
1780002412,power,regular,tower
1780002414,power,regular,tower
1780002415,power,regular,tower
1780002416,power,regular,tower
1780002417,power,regular,tower
1780002418,power,regular,tower
1780002419,power,regular,tower
1780002420,power,regular,tower
1780002421,power,regular,tower
1780002422,power,regular,tower
1780002423,power,regular,tower
1780002424,power,regular,tower
1780002425,power,regular,tower
1780002426,power,regular,tower
1780002427,power,regular,tower
1780002428,power,regular,tower
1780002429,power,regular,tower
1780002430,power,regular,tower
1780002431,power,regular,tower
1780002432,power,regular,tower
1780002433,power,regular,tower
1780002434,power,regular,tower
1780002435,power,regular,tower
1780002436,power,regular,tower
1780002437,power,regular,tower
1780002438,power,regular,tower
1780002439,power,regular,tower
1780002440,power,regular,tower
1780002441,power,regular,tower
1780002442,power,regular,tower
1780002443,power,regular,tower
1780002444,power,regular,tower
1780002445,power,regular,tower
1780002446,power,regular,tower
1780002447,power,regular,tower
1780002448,power,regular,tower
1780002449,power,regular,tower
1780002450,power,regular,tower
1780002451,power,regular,tower
1780002452,power,regular,tower
1780002453,power,regular,tower
1780002458,power,regular,tower
1780002459,power,regular,tower
1780002460,power,regular,tower
1780002461,power,regular,tower
1780002462,power,regular,tower
1780002463,power,regular,tower
1780002464,power,regular,tower
1780002467,power,regular,tower
1780002470,power,regular,tower
1780002471,power,regular,tower
1780002472,power,regular,tower
1780002475,power,regular,tower
1780002477,power,regular,tower
1780002478,power,regular,tower
1780002482,power,regular,tower
1780002484,power,regular,tower
1780002491,power,regular,tower
1780002493,power,regular,tower
1780002494,power,regular,tower
1780002495,power,regular,tower
1780002496,power,regular,tower
1780002497,power,regular,tower
1780002498,power,regular,tower
1780002499,power,regular,tower
1780002500,power,regular,tower
1780002501,power,regular,tower
1780002502,power,regular,tower
1780002503,man_made,regular,tower
1780002503,type,tower,communication
1780002504,power,regular,tower
1780002505,power,regular,tower
1780002506,power,regular,tower
1780002507,power,regular,tower
1780002508,power,regular,tower
1780002509,power,regular,tower
1780002510,power,regular,tower
1780002511,power,regular,tower
1780002512,power,regular,tower
1780002513,power,regular,tower
1780002514,power,regular,tower
1780002515,power,regular,tower
1780002516,power,regular,tower
1780002517,power,regular,tower
1780002518,power,regular,tower
1780002519,power,regular,tower
1780002520,power,regular,tower
1780002521,power,regular,tower
1780002522,power,regular,tower
1780002523,power,regular,tower
1780002524,power,regular,tower
1780002525,power,regular,tower
1780002526,power,regular,tower
1780002527,power,regular,tower
1780002528,power,regular,tower
1780002529,power,regular,tower
1780002530,power,regular,tower
1780002531,power,regular,tower
1780002532,power,regular,tower
1780002533,power,regular,tower
1780002534,power,regular,tower
1780002535,power,regular,tower
1780002536,power,regular,tower
1780002537,power,regular,tower
1780002538,power,regular,tower
1780002539,power,regular,tower
1780002540,power,regular,tower
1780002541,power,regular,tower
1780002542,power,regular,tower
1780002543,power,regular,tower
1780002544,power,regular,tower
1780002545,power,regular,tower
1780002546,power,regular,tower
1780002547,power,regular,tower
1780002548,power,regular,tower
1780002549,power,regular,tower
1780002550,power,regular,tower
1780002551,power,regular,tower
1780002552,power,regular,tower
1780002553,power,regular,tower
1780002554,power,regular,tower
1780002555,power,regular,tower
1780002556,power,regular,tower
1780002557,power,regular,tower
1780002558,power,regular,tower
1780002559,power,regular,tower
1780002560,power,regular,tower
1780002561,power,regular,tower
1780002562,power,regular,tower
1780002563,power,regular,tower
1780002564,power,regular,tower
1780002565,power,regular,tower
1780002566,power,regular,tower
1780002567,power,regular,tower
1780002568,power,regular,tower
1780002569,power,regular,tower
1780002570,power,regular,tower
1780002571,power,regular,tower
1780002573,power,regular,tower
1780002574,power,regular,tower
1780002575,power,regular,tower
1780002576,power,regular,tower
1780002578,power,regular,tower
1780002580,power,regular,tower
1780002581,power,regular,tower
1780002582,power,regular,tower
1780002583,power,regular,tower
1780002584,power,regular,tower
1780002587,power,regular,tower
1780002588,power,regular,tower
1780002589,power,regular,tower
1780002590,power,regular,tower
1780002591,power,regular,tower
1780002592,power,regular,tower
1780002593,power,regular,tower
1780002594,power,regular,tower
1780002597,power,regular,tower
1780002598,power,regular,tower
1780002599,power,regular,tower
1780002600,power,regular,tower
1780002601,power,regular,tower
1780002602,power,regular,tower
1780002603,power,regular,tower
1780002604,power,regular,tower
1780002605,power,regular,tower
1780002606,power,regular,tower
1780002607,power,regular,tower
1780002608,power,regular,tower
1780002609,power,regular,tower
1780002610,power,regular,tower
1780002611,power,regular,tower
1780002612,power,regular,tower
1780002613,power,regular,tower
1780002614,power,regular,tower
1780002615,power,regular,tower
1780002616,power,regular,tower
1780002617,power,regular,tower
1780002618,power,regular,tower
1780002619,power,regular,tower
1780002620,power,regular,tower
1780002621,power,regular,tower
1780002625,power,regular,tower
1780002626,power,regular,tower
1780002627,power,regular,tower
1780002631,power,regular,tower
1780002632,power,regular,tower
1780002633,power,regular,tower
1780002634,power,regular,tower
1780002635,power,regular,tower
1780002636,power,regular,tower
1780002637,power,regular,tower
1780002638,power,regular,tower
1780002639,power,regular,tower
1780002640,power,regular,tower
1780002641,power,regular,tower
1780002642,power,regular,tower
1780002643,power,regular,tower
1780002644,power,regular,tower
1780002645,power,regular,tower
1780002646,power,regular,tower
1780002647,power,regular,tower
1780002648,power,regular,tower
1780002649,power,regular,tower
1780002650,power,regular,tower
1780002651,power,regular,tower
1780002652,power,regular,tower
1780002653,power,regular,tower
1780002654,power,regular,tower
1780002655,power,regular,tower
1780002656,power,regular,tower
1780002657,power,regular,tower
1780002658,power,regular,tower
1780002659,power,regular,tower
1780002660,power,regular,tower
1780002661,power,regular,tower
1780002662,power,regular,tower
1780002663,power,regular,tower
1780002664,power,regular,tower
1780002665,power,regular,tower
1780002666,power,regular,tower
1780002667,power,regular,tower
1780002668,power,regular,tower
1780002669,power,regular,tower
1780002670,power,regular,tower
1780002671,power,regular,tower
1780002672,power,regular,tower
1780002673,power,regular,tower
1780002674,power,regular,tower
1780002675,power,regular,tower
1781078719,power,regular,transformer
1781078721,power,regular,tower
1781078724,power,regular,transformer
1781078737,power,regular,transformer
1781078739,power,regular,switch
1781078743,power,regular,transformer
1781078999,power,regular,tower
1783770743,name,regular,Fat Bellied Marmot
1783770743,time,regular,late afternoon
1783770743,tourism,regular,attraction
1783770745,name,regular,Silica Dome
1783770745,time,regular,late afternoon
1783770745,tourism,regular,attraction
1783770747,name,regular,The Cabins
1783770747,tourism,regular,attraction
1783770749,name,regular,Valley of Fire
1783770749,time,regular,evening
1783770749,tourism,regular,attraction
1783770750,name,regular,Windstone Arch
1783770750,time,regular,morning
1783770750,tourism,regular,attraction
1786393358,highway,regular,turning_circle
1786393409,highway,regular,turning_circle
1786905127,noexit,regular,yes
1786905203,noexit,regular,yes
1786905245,highway,regular,crossing
1786905247,noexit,regular,yes
1786905255,highway,regular,crossing
1786905338,noexit,regular,yes
1786905380,noexit,regular,yes
1786905410,noexit,regular,yes
1786905421,highway,regular,crossing
1786905424,highway,regular,crossing
1786905432,noexit,regular,yes
1786905437,highway,regular,crossing
1786905470,highway,regular,crossing
1786905481,noexit,regular,yes
1786945078,noexit,regular,yes
1786945107,noexit,regular,yes
1786945124,noexit,regular,yes
1786945128,noexit,regular,yes
1786945129,noexit,regular,yes
1786945130,noexit,regular,yes
1786945137,noexit,regular,yes
1786945139,noexit,regular,yes
1786945141,noexit,regular,yes
1786945144,noexit,regular,yes
1786945154,noexit,regular,yes
1786945164,noexit,regular,yes
1786945185,noexit,regular,yes
1786945189,noexit,regular,yes
1786945193,noexit,regular,yes
1786945204,noexit,regular,yes
1786945213,noexit,regular,yes
1786945223,noexit,regular,yes
1786945231,noexit,regular,yes
1786945249,noexit,regular,yes
1786945269,noexit,regular,yes
1786945274,noexit,regular,yes
1786945296,noexit,regular,yes
1786945302,noexit,regular,yes
1786945310,noexit,regular,yes
1786945424,power,regular,tower
1786945433,power,regular,tower
1786945443,power,regular,tower
1786945446,power,regular,tower
1786945451,power,regular,tower
1786945456,power,regular,tower
1786945463,power,regular,tower
1786945466,power,regular,tower
1786945469,power,regular,tower
1786945595,power,regular,tower
1786945747,highway,regular,crossing
1786945804,highway,regular,crossing
1786945826,highway,regular,crossing
1786945827,highway,regular,crossing
1786945858,highway,regular,crossing
1786945866,highway,regular,crossing
1786945897,highway,regular,crossing
1786945937,highway,regular,crossing
1786946178,highway,regular,crossing
1786946191,highway,regular,crossing
1786946203,highway,regular,crossing
1786946221,highway,regular,crossing
1786946286,highway,regular,crossing
1786946455,ref,regular,6
1786946455,highway,regular,motorway_junction
1786946455,old_ref,regular,4
1810630588,name,regular,Shell
1810630588,amenity,regular,fuel
1812142760,amenity,regular,shelter
1812142760,shelter_type,regular,picnic_shelter
1812143015,highway,regular,traffic_signals
1812143017,highway,regular,traffic_signals
1812143020,highway,regular,traffic_signals
1813420767,highway,regular,crossing
1813420780,highway,regular,crossing
1813420823,highway,regular,crossing
1813420824,highway,regular,crossing
1813420902,highway,regular,crossing
1813420940,highway,regular,crossing
1813420941,highway,regular,crossing
1813420962,ref,regular,5
1813420962,highway,regular,motorway_junction
1813420962,old_ref,regular,3
1813433516,highway,regular,crossing
1813433517,highway,regular,crossing
1813433518,highway,regular,crossing
1813433519,highway,regular,crossing
1813433520,highway,regular,crossing
1813433521,highway,regular,crossing
1813433522,highway,regular,crossing
1819841684,railway,regular,level_crossing
1819841684,supervised,regular,no
1819841684,bell,crossing,yes
1819841684,light,crossing,yes
1819841684,barrier,crossing,double_half
1820678075,highway,regular,turning_circle
1820678076,highway,regular,turning_circle
1821038331,highway,regular,crossing
1821038334,highway,regular,crossing
1821038338,highway,regular,crossing
1821038658,highway,regular,crossing
1821038661,highway,regular,crossing
1821038667,highway,regular,crossing
1821038693,highway,regular,crossing
1821038715,highway,regular,crossing
1821038720,highway,regular,crossing
1821038826,highway,regular,crossing
1821038834,highway,regular,crossing
1821038838,highway,regular,crossing
1821068891,noexit,regular,yes
1822623340,amenity,regular,shelter
1822623340,shelter_type,regular,picnic_shelter
1822623353,highway,regular,crossing
1822623354,highway,regular,crossing
1822623420,noexit,regular,yes
1824496708,name,regular,Seven Keyholes Parking
1824496708,amenity,regular,parking
1824496708,parking,regular,surface
